0.337091,0
0.325017,1
0.309536,2
0.300426,3
0.301692,4
0.308419,5
0.311605,6
0.306866,7
0.299022,8
0.297682,9
0.307447,10
0.322298,11
0.330491,12
0.325699,13
0.313112,14
0.303966,15
0.304274,16
0.309933,17
0.313185,18
0.312399,19
0.313461,20
0.321255,21
0.331855,22
0.335435,23
0.327015,24
0.312448,25
0.302471,26
0.301735,27
0.305431,28
0.306649,29
0.304787,30
0.304801,31
0.309142,32
0.313317,33
0.310915,34
0.301604,35
0.291886,36
0.28786,37
0.289279,38
0.291883,39
0.293816,40
0.296967,41
0.301912,42
0.304825,43
0.302439,44
0.299237,45
0.305757,46
0.327022,47
0.353891,48
0.369236,49
0.36427,50
0.347396,51
0.335318,52
0.336087,53
0.342865,54
0.344476,55
0.339376,56
0.336631,57
0.343798,58
0.357084,59
0.36556,60
0.363835,61
0.357887,62
0.357687,63
0.365907,64
0.375589,65
0.378334,66
0.372925,67
0.365518,68
0.362915,69
0.36688,70
0.374008,71
0.379135,72
0.378661,73
0.372674,74
0.365701,75
0.364514,76
0.372613,77
0.38569,78
0.394126,79
0.39209,80
0.384154,81
0.381027,82
0.387797,83
0.397761,84
0.399691,85
0.390806,86
0.380307,87
0.378948,88
0.386784,89
0.393732,90
0.392234,91
0.386623,92
0.387691,93
0.399037,94
0.411906,95
0.415073,96
0.408084,97
0.402023,98
0.406761,99
0.419459,100
0.427404,101
0.421593,102
0.405795,103
0.391953,104
0.3883,105
0.393311,106
0.400257,107
0.405155,108
0.408906,109
0.412926,110
0.415142,111
0.411664,112
0.402045,113
0.391897,114
0.389562,115
0.399398,116
0.417258,117
0.432086,118
0.433245,119
0.418854,120
0.398555,121
0.387131,122
0.392722,123
0.409533,124
0.422609,125
0.421477,126
0.40986,127
0.401387,128
0.405161,129
0.41616,130
0.421016,131
0.413274,132
0.401437,133
0.400361,134
0.414745,135
0.432685,136
0.436977,137
0.422724,138
0.402647,139
0.394331,140
0.402724,141
0.41615,142
0.419529,143
0.410273,144
0.399889,145
0.400148,146
0.409426,147
0.414524,148
0.406113,149
0.390682,150
0.385144,151
0.398939,152
0.422503,153
0.435004,154
0.424207,155
0.398466,156
0.378826,157
0.379543,158
0.396468,159
0.41356,160
0.418959,161
0.413771,162
0.406592,163
0.402405,164
0.398709,165
0.391578,166
0.382851,167
0.379597,168
0.386841,169
0.402011,170
0.416737,171
0.423326,172
0.419327,173
0.407166,174
0.391189,175
0.375511,176
0.363453,177
0.357431,178
0.358755,179
0.367449,180
0.381804,181
0.397467,182
0.407664,183
0.406794,184
0.396137,185
0.385773,186
0.387916,187
0.405525,188
0.427404,189
0.436858,190
0.42719,191
0.408619,192
0.398785,193
0.406144,194
0.423415,195
0.437317,196
0.443117,197
0.447981,198
0.460559,199
0.479825,200
0.495899,201
0.500936,202
0.496885,203
0.491854,204
0.490578,205
0.490318,206
0.485529,207
0.47416,208
0.458278,209
0.440283,210
0.421189,211
0.402835,212
0.389213,213
0.383179,214
0.382276,215
0.380262,216
0.374024,217
0.367655,218
0.367703,219
0.374516,220
0.380425,221
0.377949,222
0.368664,223
0.361735,224
0.363172,225
0.368457,226
0.367707,227
0.357597,228
0.345832,229
0.342472,230
0.348132,231
0.353003,232
0.348118,233
0.335855,234
0.327571,235
0.33108,236
0.342218,237
0.349681,238
0.3472,239
0.339366,240
0.335307,241
0.338142,242
0.342058,243
0.339601,244
0.330473,245
0.322215,246
0.322377,247
0.330595,248
0.338466,249
