1,30.6496
2,28.5457
3,26.6044
4,24.9954
5,23.6919
6,22.4476
7,21.2781
8,20.1125
9,19.0847
10,18.2428
11,17.349
12,16.6247
13,15.9878
14,15.5079
15,14.9134
16,14.5525
17,14.1029
18,13.7199
19,13.3551
20,13.0272
21,12.6954
22,12.3679
23,12.0869
24,11.8488
25,11.5797
26,11.4139
27,11.1998
28,10.9855
29,10.7766
30,10.6008
31,10.3901
32,10.246
33,10.1023
34,9.93236
35,9.76145
36,9.60697
37,9.47274
38,9.34755
39,9.23911
40,9.05862
41,8.94987
42,8.82618
43,8.67935
44,8.5731
45,8.46996
46,8.29872
47,8.25061
48,8.16111
49,8.06456
50,7.94844
51,7.93306
52,7.86005
53,7.84979
54,7.7324
55,7.67717
56,7.5845
57,7.54382
58,7.50859
59,7.47727
60,7.38095
61,7.33795
62,7.28948
63,7.26242
64,7.22009
65,7.15686
66,7.12537
67,7.08733
68,7.02127
69,6.96081
70,6.90606
71,6.86399
72,6.78032
73,6.74443
74,6.6783
75,6.66111
76,6.57196
77,6.53434
78,6.45996
79,6.4611
80,6.40929
81,6.39493
82,6.33708
83,6.32902
84,6.28252
85,6.26039
86,6.21418
87,6.17435
88,6.14555
89,6.1044
90,6.05213
91,6.04072
92,6.01419
93,5.98961
94,5.95567
95,5.9239
96,5.88293
97,5.86735
98,5.8297
99,5.80951
100,5.77472
101,5.75911
102,5.72906
103,5.67991
104,5.65303
105,5.6332
106,5.619
107,5.61332
108,5.60999
109,5.5768
110,5.5321
111,5.50932
112,5.49898
113,5.50735
114,5.48458
115,5.46368
116,5.43138
117,5.40963
118,5.38569
119,5.37228
120,5.35431
121,5.32566
122,5.30441
123,5.29466
124,5.27028
125,5.2296
126,5.23528
127,5.2103
128,5.18349
129,5.15806
130,5.1344
131,5.12587
132,5.11556
133,5.10047
134,5.09019
135,5.06599
136,5.05254
137,5.02224
138,5.00287
139,4.98919
140,4.97307
141,4.9663
142,4.96824
143,4.9468
144,4.9193
145,4.89624
146,4.86605
147,4.85941
148,4.85924
149,4.8338
