1,111,1121.06
2,5,1051.77
3,65,1026
4,15,1036.59
5,23,1083.04
6,28,1165.64
7,20,1234.38
8,35,1291.75
9,26,1337.21
10,30,1380.84
11,30,1414.31
12,31,1446.07
13,32,1507.44
14,32,1517.97
15,31,1501.54
16,30,1469.66
17,31,1460.44
18,29,1467.96
19,30,1473.03
20,29,1451.32
21,35,1442
22,32,1448.58
23,34,1440.39
24,29,1450.05
25,31,1451.66
26,33,1459.79
27,32,1457.28
28,30,1461.52
29,30,1471.22
30,31,1533.21
31,28,1477.97
32,28,1455.75
33,28,1427.15
34,29,1423.09
35,29,1424.86
36,30,1413.14
37,29,1411.49
38,28,1420.61
39,27,1416.01
40,26,1430.31
41,27,1436.77
42,32,1458.78
43,30,1483.17
44,29,1496.13
45,29,1490.61
46,28,1496.38
47,29,1501.66
48,29,1499.03
49,30,1504.3
50,30,1515.13
51,29,1526.57
52,30,1511.89
53,31,1545.92
54,31,1518.72
55,28,1529.78
56,26,1522.32
57,29,1533.17
58,28,1543.44
59,29,1582.21
60,27,1636.59
61,29,1600.72
62,28,1557.33
63,29,1549.06
64,30,1526.94
65,29,1532.48
66,30,1523.24
67,29,1541.54
68,30,1526.7
69,26,1543.11
70,28,1512.83
71,26,1533.8
72,27,1519.72
73,29,1506.53
74,30,1519.04
75,29,1510.94
76,29,1536.86
77,30,1533.42
78,30,1522.59
79,28,1537.18
80,29,1512.26
81,29,1518.18
82,29,1525.01
83,28,1540.18
84,28,1522.46
85,30,1539.49
86,29,1549.8
87,28,1564.86
88,29,1591.99
89,29,1630.36
90,29,1661.94
91,28,1609.99
92,30,1579.73
93,30,1530.55
94,30,1532.04
95,29,1508.91
96,29,1490.55
97,28,1507.2
98,28,1484.82
99,29,1473.57
100,27,1460.37
101,27,1463.62
102,28,1473.13
103,28,1458.33
104,28,1462.36
105,29,1452.03
106,29,1446.53
107,29,1458.08
108,29,1445.95
109,29,1453.75
110,29,1467.81
111,29,1511.64
112,29,1473.46
113,29,1482.03
114,29,1460.39
115,30,1496.94
116,29,1490.58
117,29,1530.9
118,28,1550.12
119,29,1601.36
