0,249.018,0
1,253.198,0.228271
2,229.993,0
3,310.698,0.18602
4,210.772,0
5,238.019,-0.236755
6,249.002,-0.230103
7,250,0
9,232,0
10,249.97,0
11,239,0
12,221.84,0
13,227.379,-0.249107
14,191.128,0
15,280.856,0
18,200.412,0.290833
19,264.002,0.215393
20,156,-0.362625
21,195.144,0.289368
22,210.002,0
23,208.002,0.271545
24,236,0
25,182.011,0.318306
26,187.072,0
27,213.883,0
28,218.817,0
30,306.687,0
31,161.901,0
32,187.417,0
33,189.51,0
34,200.883,0
35,172.409,0
36,176,0
37,124,0
38,175.559,0
39,209,-0.274139
40,168.689,0
41,158.6,0.372047
42,163.404,0.345154
43,153.708,0
44,169.027,-0.331184
45,108.208,0
46,185,0
47,138.463,-0.418213
48,136.693,0
49,165.003,-0.347244
50,127.988,0
51,140.72,0
52,132.004,0
53,126.004,0
54,132.31,0.437363
55,95.2103,0
56,172.54,-0.337029
58,118.089,0.489693
59,122.066,0
60,115.278,0
61,105.551,0
62,104,0.550911
63,66,0
64,96.0052,0.596809
65,119.269,0
66,63.3246,0
67,107.703,0
68,92.8493,0
69,75.2396,0
70,73,0
71,82.0061,0
72,65.7951,0
73,70.7248,0
74,63,0
75,54,0
76,55,0
77,41,0
78,55,0
79,31.0161,0
80,34,0
81,29.0172,0
82,28,0
83,21.095,0
84,20.025,0
85,15,0
86,11,0
87,9,0
88,7,0
89,6,0
