251.73,45
691.135,170.674
149.402,154.636
210.794,46.5378
212.84,45.1904
233.499,47.0826
231.931,45
83.4386,45
208.598,45.1942
235.468,45.1721
183.848,45
210.012,45.1929
90.5097,45
310.421,45.1305
165.463,45
191.627,44.7886
185.97,45.2179
202.233,45
174.657,45.232
176.777,45
123.037,45
91.7061,115.168
154.149,45
163.343,45.248
155.589,46.0416
174.723,45
108.894,45
183.848,45
137.179,45
93.3381,45
171.828,44.7642
84.8528,45
116.675,45.3472
119.503,44.661
101.912,42.6141
103.947,44.6102
64.3506,45.6296
96.8762,44.5818
118.794,45
64.3506,44.3704
110.309,45
89.0955,45
53.7401,45
54.5619,41.2847
37.6431,50.3893
