1,28,683.509
2,26,682.419
3,60,680.907
4,94,681.711
5,60,679.721
6,94,696.663
7,59,661.038
8,43,676.451
9,39,680.561
10,51,702.326
11,38,684.803
12,49,680.48
13,48,681.98
14,48,673.453
15,47,670.26
16,42,678.52
17,41,676.859
18,43,668.501
19,43,673.531
20,43,661.787
21,42,673.155
22,41,664.946
23,42,678.59
24,42,677.717
25,43,688.394
26,43,693.295
27,43,709.107
28,43,703.922
29,43,708.62
30,44,716.184
31,44,715.322
32,44,732.899
33,44,748.858
34,44,777.673
35,44,794.833
36,44,760.497
37,44,774.113
38,44,784.614
39,45,795.566
40,44,808.342
41,45,840.112
42,44,854.77
43,44,869.999
44,44,904.986
45,44,934.9
46,44,922.804
47,44,956.035
48,44,954.791
49,44,1029.46
50,44,1024.02
51,44,1008.18
52,44,965.076
53,44,964.511
54,44,947.542
55,44,971.517
56,44,968.309
57,45,963.452
58,44,977.675
59,44,979.635
60,44,1014.8
61,44,1012.3
62,44,997.401
63,44,1012.67
64,44,1027.76
65,44,1035.81
66,44,1047.53
67,44,1061.7
68,44,1087.95
69,44,1067.32
70,44,1111.25
71,44,1147.76
72,44,1131.79
73,44,1185.55
74,44,1167.97
75,44,1119.75
76,44,1084.36
77,44,1050.91
78,44,1078.32
79,44,1037.03
80,44,1038.86
81,44,1042.48
82,44,1087.75
83,44,1075.7
84,44,1140.25
85,44,1084.56
86,44,1073.76
87,44,1053.61
88,44,1076.97
89,44,1080.45
90,44,1080.02
91,44,1073.14
92,44,1101.52
93,44,1101.24
94,44,1125.89
95,44,1129.59
96,44,1200.49
97,44,1230.1
98,44,1204.13
99,44,1142.65
100,44,1152.5
101,44,1122.57
102,44,1115.18
103,44,1065.85
104,44,1101.2
105,44,1023.36
106,44,981.764
107,44,999.068
108,44,990.598
109,44,964.004
110,44,999.718
111,44,982.348
112,44,1052.84
113,44,989.742
114,44,1029.22
115,44,985.039
116,44,1036.84
117,44,1003.96
118,44,1015.41
119,44,1000.84
