4,0.0228847,39.3114
5,0.0228847,39.3114
6,0.0228847,39.3114
7,0.0228847,39.3114
8,0.0228847,39.3114
9,0.0228847,39.3114
10,0.0228847,39.3114
11,0.0228847,39.3114
12,0.0228847,39.3114
13,0.0228847,39.3114
14,0.0228847,39.3114
15,0.0228847,39.3114
16,0.0228847,39.3114
17,0.0228847,39.3114
18,0.0228847,39.3114
19,0.0228847,39.3114
20,0.0228847,39.3114
21,0.0228847,39.3114
22,0.0228847,39.3114
23,0.0228847,39.3114
24,0.0228847,39.3114
25,0.0228847,39.3114
26,0.0228847,39.3114
27,0.0228847,39.3114
28,0.0228847,39.3114
29,0.0228847,39.3114
30,0.0228847,39.3114
31,0.0228847,39.3114
32,0.0228847,39.3114
33,0.0228847,39.3114
34,0.0228847,39.3114
35,0.0228847,39.3114
36,0.0228847,39.3114
37,0.0228847,39.3114
38,0.0228847,39.3114
39,0.0228847,39.3114
40,0.0228847,39.3114
41,0.0228847,39.3114
42,0.0228847,39.3114
43,0.0228847,39.3114
44,0.0228847,39.3114
45,0.0228847,39.3114
46,0.0228847,39.3114
47,0.0228847,39.3114
48,0.0228847,39.3114
49,0.0228847,39.3114
50,0.0228847,39.3114
51,0.0228847,39.3114
52,0.0228847,39.3114
53,0.0228847,39.3114
54,0.0228847,39.3114
55,0.0228847,39.3114
56,0.0228847,39.3114
57,0.0228847,39.3114
58,0.0228847,39.3114
59,0.0228847,39.3114
60,0.0228847,39.3114
61,0.0228847,39.3114
62,0.0228847,39.3114
63,0.0228847,39.3114
64,0.0228847,39.3114
65,0.0228847,39.3114
66,0.0228847,39.3114
67,0.0228847,39.3114
68,0.0228847,39.3114
69,0.0228847,39.3114
70,0.0228847,39.3114
71,0.0228847,39.3114
72,0.0228847,39.3114
73,0.0228847,39.3114
74,0.0228847,39.3114
75,0.0228847,39.3114
76,0.0228847,39.3114
77,0.0228847,39.3114
78,0.0228847,39.3114
79,0.0228847,39.3114
80,0.0228847,39.3114
81,0.0228847,39.3114
82,0.0228847,39.3114
83,0.0228847,39.3114
84,0.0228847,39.3114
85,0.0228847,39.3114
86,0.0228847,39.3114
87,0.0228847,39.3114
88,0.0228847,39.3114
89,0.0228847,39.3114
90,0.0228847,39.3114
91,0.0228847,39.3114
92,0.0228847,39.3114
93,0.0228847,39.3114
94,0.0228847,39.3114
95,0.0228847,39.3114
96,0.0228847,39.3114
97,0.0228847,39.3114
98,0.0228847,39.3114
99,0.0228847,39.3114
100,0.0228847,39.3114
101,0.0228847,39.3114
102,0.0228847,39.3114
103,0.0228847,39.3114
104,0.0228847,39.3114
105,0.0228847,39.3114
106,0.0228847,39.3114
107,0.0228847,39.3114
108,0.0228847,39.3114
109,0.0228847,39.3114
110,0.0228847,39.3114
111,0.0228847,39.3114
112,0.0228847,39.3114
113,0.0228847,39.3114
114,0.0228847,39.3114
115,0.0228847,39.3114
116,0.0228847,39.3114
117,0.0228847,39.3114
118,0.0228847,39.3114
119,0.0228847,39.3114
120,0.0228847,39.3114
121,0.0228847,39.3114
122,0.0228847,39.3114
123,0.0228847,39.3114
124,0.0228847,39.3114
125,0.0228847,39.3114
126,0.0228847,39.3114
127,0.0228847,39.3114
128,0.0228847,39.3114
129,-0.287819,39.6955
130,-0.234263,39.3393
131,-0.292965,39.2007
132,-0.205838,39.5428
133,-0.233452,39.1039
134,-0.199216,39.3666
135,-0.18956,39.4794
136,-0.206957,39.4507
137,-0.162459,39.4292
138,-0.238489,39.7047
139,-0.221809,40.2374
140,-0.208548,39.3101
141,-0.226909,39.918
142,-0.292013,39.9718
143,-0.135987,40.1559
144,-0.191452,40.1941
145,-0.247961,39.744
146,-0.230989,40.0013
147,-0.0731387,40.2814
148,-0.166589,39.7303
149,-0.182865,39.867
150,-0.228892,39.9952
151,-0.170614,40.4172
152,-0.149437,39.8265
153,-0.178318,39.952
154,-0.0431286,40.3297
155,-0.112221,40.11
156,-0.135424,40.2795
157,-0.216382,40.7231
158,-0.220199,41.1831
159,-0.0922896,40.9192
160,-0.168958,40.5956
161,-0.149995,40.8485
162,-0.149048,41.096
163,-0.293507,40.7153
164,-0.232864,40.8928
165,-0.179553,41.4249
166,-0.228582,40.9063
167,-0.175338,41.3396
168,-0.229908,40.8003
169,0.0210655,41.8398
170,-0.0568194,41.1681
171,-0.2631,41.3769
172,-0.152016,40.7481
173,-0.0481923,40.1419
174,-0.0251204,40.5609
175,0.0201032,40.257
176,0.0172451,40.3328
177,0.00927685,39.3762
178,-0.180554,39.67
179,-0.100072,39.2617
180,0.0657135,38.9331
181,0.108488,38.2727
182,-0.0369766,38.247
183,-0.00823682,38.4519
184,-0.0121144,38.2293
185,-0.0418621,38.3168
186,-0.030986,37.0474
187,-0.0125952,38.3017
188,-0.0569429,38.8589
189,-0.00403497,38.6627
190,0.0632502,37.7743
191,0.0567223,36.7272
192,-0.0613465,36.9583
193,0.0266083,35.8154
194,-0.0170284,35.5362
195,0.0016496,35.677
196,-0.0222586,35.4361
197,0.0168811,35.2469
198,-0.0156869,34.9703
199,-0.00327472,34.6778
200,-0.00137622,34.3497
201,0.107744,34.1233
202,0.182338,34.0197
203,-0.0406055,33.3581
204,-0.00506789,33.1744
205,0.0877717,32.4266
206,0.135185,31.6945
207,0.0397286,31.3536
208,0.035088,30.5502
209,-0.0246345,29.9875
210,-0.00999442,28.8814
211,0.080181,28.2849
212,-0.215128,27.3351
213,-0.1099,26.9029
214,-0.0980054,25.9447
215,-0.321757,25.4063
216,-0.0660926,24.8482
217,0.181647,24.5079
218,-0.311832,24.181
219,-0.349258,24.2209
220,-0.243625,24.0067
221,0.38168,24.5365
222,-0.153325,24.8519
223,-0.230524,24.5084
224,-0.0869939,23.6512
225,-0.119746,23.1908
226,-0.237692,22.1449
227,0.00503893,21.421
228,0.0230525,20.6579
229,-0.0238157,20.5527
230,-0.207343,20.0289
231,-0.0502694,19.4572
232,-0.0261864,19.0547
233,-0.317818,18.4262
234,-0.133344,18.2252
235,-0.275654,18.2174
236,0.349946,18.0097
237,-1.16719,17.7186
238,-0.00494745,18.1399
239,0.185692,18.3591
240,0.302081,18.9697
241,0.2796,19.6903
242,-0.506102,19.1605
243,-0.106042,18.4259
244,0.140496,17.6615
245,0.308767,17.2516
246,0.276353,16.8188
247,0,16.3328
248,-31.0357,16.1573
249,-30.8896,16.1074
250,-30.6602,15.7197
251,-32.0232,15.7776
252,-32.8298,15.549
253,-31.0155,15.5188
254,-31.5696,15.4423
255,-32.9546,15.4346
256,-32.8966,15.1726
257,-32.2062,15.0645
258,-31.8575,14.9212
259,-33.9672,14.3906
260,-35.4799,14.4379
261,-35.0243,14.0235
262,-34.7836,13.8197
263,-34.1324,13.3497
264,-34.8188,12.9901
265,-35.3806,13.0573
266,-35.1076,13.2421
267,-35.0491,13.2375
268,-34.4974,12.8704
269,-34.5458,12.5142
270,-33.9002,12.4593
271,-33.7681,12.7443
272,-33.104,12.6318
273,-33.4242,12.5427
274,-32.4724,12.7164
275,-32.4392,12.4761
276,-33.0412,12.3081
277,-32.338,11.8843
278,-31.1241,11.8295
279,-29.7021,11.3946
280,-28.9833,11.2925
281,-29.2962,11.5752
282,-28.3867,12.0425
283,-27.1307,12.1179
284,-25.8884,11.5477
285,-25.2129,11.3714
286,-24.2799,11.263
287,-23.5515,10.9799
288,-22.0576,11.0739
289,-20.1082,11.29
290,-19.357,11.6167
291,-18.6436,11.6599
292,-17.3882,12.3056
293,-17.3421,13.0282
294,-15.9958,13.8991
295,-15.8297,14.3552
296,-15.1749,14.5627
297,-14.1938,14.3606
298,-13.2206,13.8328
299,-11.2934,13.6506
300,-10.7434,13.9039
301,-9.666,14.4018
302,-8.48868,14.1606
303,-6.47575,13.9545
304,-4.72749,13.5397
305,-3.65788,13.7955
306,-1.91219,14.021
307,0.718994,14.3612
308,1.56676,13.9712
309,3.54987,13.0068
310,6.13544,13.1063
311,6.84891,13.5322
312,8.54041,13.5206
313,10.3363,13.3113
314,12.4506,13.0417
315,13.2907,12.9122
316,15.0296,12.3954
317,15.7832,12.1158
318,17.0502,11.6441
319,17.9525,11.736
320,19.1733,12.4379
321,19.4486,12.5437
322,20.2774,12.8853
323,20.8354,13.2052
324,22.3045,13.7898
325,23.3035,13.0718
326,23.9822,12.3362
327,24.7853,12.0646
328,25.3883,11.6776
329,26.5236,11.5061
330,27.6072,10.7611
331,28.9827,11.6682
332,29.4826,11.7697
333,30.6662,11.55
334,30.6102,11.2263
335,31.168,10.7632
336,31.4632,10.0943
337,31.2512,10.2106
338,31.9281,10.0395
339,32.2795,9.75358
340,33.2345,10.2827
341,33.7129,10.3538
342,33.2273,10.575
343,33.5674,10.5538
344,34.7634,10.6382
345,35.1303,10.2088
346,35.2273,10.0139
347,34.1658,10.0547
348,34.3239,10.2331
349,35.1604,9.9288
350,35.6443,10.2821
351,34.7301,10.3006
352,35.3781,9.87586
353,34.6061,9.74178
354,34.9389,9.79923
355,34.8596,9.51996
356,34.1089,9.96069
357,33.0638,10.846
358,34.9012,10.7671
359,33.2194,10.5448
360,32.5386,10.323
361,32.924,10.3608
362,31.6225,10.5766
363,30.8985,10.8309
364,30.1089,10.9673
365,28.8267,10.6486
366,26.1096,10.6948
367,28.0619,10.7233
368,27.9331,10.4305
369,26.6777,10.8298
370,26.6759,10.4104
371,25.9467,10.1022
372,22.8536,9.93624
373,21.3653,10.9876
374,21.1534,10.955
375,19.8903,11.0208
376,18.6592,11.2072
377,18.6174,11.0029
378,17.8571,10.5022
379,16.4923,10.7011
380,16.2207,10.4274
381,15.0297,10.4491
382,13.552,10.5113
383,13.5146,10.7002
384,11.9062,10.7415
385,11.4505,10.1138
386,9.37572,10.3937
387,8.50443,9.78901
388,7.05226,9.54423
389,6.20776,9.54374
390,4.83772,10.1235
391,2.98068,10.6477
392,1.22617,10.3328
393,0.663055,10.5665
394,-0.587418,10.2534
395,-1.3488,9.24238
396,-2.02534,8.34496
397,-3.14882,7.62146
398,-5.85861,8.6621
399,-6.39067,8.85724
400,-7.85028,9.08604
401,-9.79619,8.20133
402,-10.9685,7.85055
403,-12.5803,8.44379
404,-14.5591,8.19202
405,-15.4758,8.15098
406,-14.8759,8.31976
407,-16.7826,7.48351
408,-17.9715,7.61408
409,-18.8535,7.78622
410,-20.8647,7.61748
411,-21.5647,7.75873
412,-22.0446,7.66665
413,-22.6722,8.14942
414,-24.4533,8.92776
415,-24.1806,8.11666
416,-26.3539,7.30645
417,-26.9152,7.96655
418,-27.3527,9.80044
419,-25.9015,9.28415
420,-28.2182,9.10468
421,-29.8464,9.15374
422,-29.3418,9.16064
423,-29.2093,9.31299
424,-28.1277,8.74779
425,-31.6766,7.78329
426,-34.352,7.55798
427,-33.1621,7.60384
428,-30.889,7.18937
429,-31.7406,6.76791
430,-32.5725,6.43216
431,-33.7186,5.67005
432,-34.7038,5.90678
433,-34.1062,6.24804
434,-35.4459,6.00499
435,-36.6275,5.86328
436,-33.4103,5.8703
437,-35.791,5.9037
438,-34.7309,5.6075
439,-36.7998,5.43069
440,-34.3871,5.83212
441,-32.5055,6.33807
442,-33.3991,5.99728
443,-33.5211,5.8702
444,-33.2516,6.22008
445,-31.9749,5.54194
446,-32.2686,5.68678
447,-31.27,5.93003
448,-29.2955,5.90291
449,-26.5404,5.64003
450,-27.8714,5.70147
451,-27.489,5.74062
452,-25.7877,5.70823
453,-25.133,5.92257
454,-23.9804,5.79078
455,-21.6213,8.08351
456,-20.3906,7.13963
457,-20.8221,7.12901
458,-19.0763,7.04958
459,-17.1489,7.59097
460,-17.0011,7.45555
461,-16.0401,6.49526
462,-13.8599,6.67133
463,-12.4092,6.67537
464,-11.9408,6.39069
465,-10.6141,6.54797
466,-8.80504,6.7698
467,-8.2713,6.63832
468,-6.26022,6.68287
469,-5.79221,6.824
470,-3.61481,6.97459
471,-3.54327,7.69802
472,-2.70061,8.28373
473,-0.995636,8.74981
474,0.0832062,9.25164
475,1.41551,8.27467
476,3.17537,7.52365
477,4.95406,7.72799
478,6.04109,7.72984
479,7.33353,8.09589
480,8.74423,7.55934
481,10.124,7.69867
482,11.0672,7.44565
483,11.4091,7.30926
484,12.3497,7.63771
485,13.792,7.70465
486,15.3507,7.42202
487,15.2747,7.42572
488,17.4754,7.08528
489,17.5184,7.38371
490,18.9913,7.22531
491,19.83,6.82814
492,20.1606,6.88172
493,20.788,6.73264
494,21.6561,6.84415
495,22.8995,6.52876
496,21.7682,6.66861
497,22.8492,6.84729
498,23.6236,6.67636
499,24.3804,6.49734
500,24.7669,6.54871
501,25.3385,6.30773
502,26.6603,6.85268
503,26.6214,6.79589
504,27.229,6.91462
505,28.8987,7.04283
506,27.7926,7.02555
507,27.3088,6.31661
508,25.4804,6.36077
509,25.5421,5.16394
510,28.6389,5.07499
511,26.1525,5.10694
512,27.3203,5.30328
513,29.3404,4.98924
514,28.7339,5.31262
515,25.8393,5.63242
516,25.9217,5.87609
517,28.1211,5.99741
518,26.5858,5.92898
