0,255.994,60.0033
1,254.545,59.8586
2,227.607,59.8163
3,413.353,-62.0091
4,215.081,59.9558
5,239.426,59.8121
6,247.487,59.7103
7,247.833,59.7103
8,234.796,59.8987
9,233.386,59.7615
10,248.091,59.9103
11,239.268,59.8987
12,219.046,60.1578
13,230.705,59.8516
15,276.147,59.922
17,336.88,60.0864
18,197.091,60.183
19,263.211,59.8526
20,156.78,59.8484
21,197.59,59.9314
22,207.171,59.4101
23,206.959,59.6453
24,236.535,60.0749
25,181.342,59.8586
26,187.011,60.2163
27,206.848,60.0184
28,219.92,59.7626
29,90.9175,60.3333
30,311.328,60.141
31,167.705,59.9951
32,193.166,59.9176
33,186.797,60.141
34,205.806,60.0089
35,174.771,59.7672
36,175.636,59.9314
37,123.167,60.3128
38,179.739,59.5829
39,209.755,59.6453
40,168.573,60.0073
41,153.681,59.9314
42,165.342,59.8683
43,155.416,60.3008
44,172.038,60.1729
45,105.688,59.4
46,184.765,60.1011
47,139.086,60.4612
48,128.763,60.1479
49,165.919,60.3409
50,125.399,60.3685
51,139.943,60.0581
52,132.136,60.2551
53,128.55,59.7436
54,129.495,60.0916
55,96.1353,60.4077
56,168.502,59.8399
57,85.9593,59.8399
58,116.469,59.7083
59,116.966,60.2551
60,115.603,60.1331
61,101.213,60.3955
62,102.577,60.1858
63,65,59.9314
64,93.8136,60.2551
65,123.794,60.0184
66,63.1348,60.2551
67,112.004,60.1909
68,88.3233,59.37
69,77.8974,60.1645
70,73.5731,59.9667
71,79.2591,60.5241
72,69.4622,60.0464
73,68.6003,60.0464
74,61.4003,59.6764
75,54.2033,60.124
76,54.2033,60.124
77,41.6773,59.7436
78,55.5698,59.7436
79,32.249,60.2551
80,34.4819,59.6209
81,29.1548,60.0184
82,29.5296,60.0184
83,19.7231,59.5345
84,19.7231,59.5345
85,16.1245,58.3925
86,10.8167,60.9454
87,8.94427,57.9946
88,5.83095,63.435
89,6.7082,59.0362
