1,94.2,944.574
2,92,899.377
3,3,867.812
4,13,893.626
5,30,906.483
6,21,961.73
7,20,996.944
8,26,1053.16
9,26,1079.85
10,34,1094.98
11,34,1109.45
12,23,1112.36
13,34,1121.91
14,31,1132.03
15,31,1118.74
16,29,1121.08
17,26,1121.82
18,29,1136.71
19,27,1152.47
20,27,1156.03
21,32,1150.54
22,35,1159.89
23,32,1155.36
24,36,1162.53
25,34,1145.94
26,34,1144.9
27,36,1128.56
28,34,1133.62
29,33,1111.93
30,34,1119.51
31,30,1092.66
32,28,1090.9
33,28,1066.97
34,29,1062.34
35,27,1054.47
36,30,1038.51
37,28,1026.65
38,29,1026.61
39,30,1006.22
40,29,1009.77
41,31,1003.51
42,32,1006.74
43,29.6,997.221
44,29,991.406
45,29,973.591
46,29,977.927
47,31,963.854
48,33,972.685
49,29,969.061
50,33,991.255
51,32,978.249
52,29,968.606
53,33,974.397
54,31,954.014
55,33,949.653
56,32,940.622
57,29,925.089
58,33,921.513
59,32,910.843
60,27,908.581
61,29,899.275
62,29,900.155
63,28,900.891
64,30,904.75
65,29,896.068
66,30,897.553
67,29,893.237
68,30,883.025
69,27,878.419
70,28,879.398
71,29,881.92
72,29,870.109
73,29,853.664
74,27,839.012
75,29,831.921
76,30,828.517
77,29,814.719
78,30,813.726
79,30,809.373
80,29,804.157
81,28,809.67
82,27,812.862
83,26,817.027
84,28,796.82
85,28,790.178
86,27,786.479
87,28,762.197
88,29,768.637
89,30,750.485
90,29,737.941
91,28,730.752
92,30,731.706
93,31,728.706
94,30,734.217
95,30,720.834
96,28,711.151
97,30,706.506
98,28,703.146
99,29,694.893
100,28,693.454
101,28,689.653
102,26,684.448
103,25,680.807
104,27,667.66
105,29,661.559
106,29,653.022
107,32,656.168
108,29,649.395
109,27,651.375
110,31,652.493
111,30,654.759
112,28,653.975
113,27,646.956
114,29,643.86
115,30,645.033
116,27,645.174
117,30,648.166
118,30,640.272
119,30,640.395
