1,69,967.811
2,156,929.4
3,70,883.159
4,70,915.87
5,77,950.765
6,88,998.208
7,88,1074.31
8,75,1109.21
9,80,1132.85
10,83,1166.34
11,79,1171.65
12,88,1188.81
13,88,1179.7
14,85,1199.49
15,87,1191.94
16,87,1209.81
17,87,1215.46
18,82,1220.05
19,85,1219.83
20,85,1214.15
21,90,1207.82
22,89,1214.35
23,89,1205.05
24,92,1196.12
25,90,1170.39
26,90,1163.52
27,82,1154.19
28,93,1159.91
29,85,1137.48
30,90,1148.42
31,84,1126.52
32,84,1124.24
33,86,1097.9
34,86,1086.27
35,80,1073.28
36,85,1061.64
37,85,1046.15
38,86,1049.23
39,86,1037.85
40,85,1047.77
41,87,1044.25
42,87,1047.66
43,87,1039.74
44,83,1014.6
45,88,996.816
46,86,991.65
47,88,983.384
48,85,980.191
49,86,980.568
50,81,985.833
51,84,978.609
52,84,967.415
53,88,968.223
54,87,964.563
55,85,956.411
56,87,933.3
57,86,921.585
58,86,909.03
59,84,901.851
60,87,908.801
61,86,896.486
62,86,898.204
63,85,890.664
64,84,898.019
65,84,887.696
66,84,894.054
67,86,888.385
68,84,871.177
69,85,864.108
70,86,868.965
71,83,864.189
72,85,856.585
73,83,839.403
74,85,827.492
75,84,819.111
76,84,810.848
77,85,808.418
78,86,804.609
79,85,805.065
80,84,800.645
81,86,797.4
82,84,793.838
83,83,796.487
84,85,783.115
85,85,775.009
86,83,765.735
87,85,756.383
88,83,753.297
89,85,740.31
90,85,733.267
91,85,729.078
92,85,727.83
93,85,734.588
94,85,734.277
95,85,723.349
96,84,714.007
97,85,703.335
98,85,707.633
99,84,696.043
100,83,694.55
101,84,691.823
102,83,696.729
103,85,691.005
104,85,685.302
105,85,668.911
106,85,665.195
107,85,661.449
108,86,659.364
109,86,654.372
110,86,653.513
111,86,659.091
112,84,658.218
113,84,651.321
114,84,656.84
115,84,658.769
116,84,656.6
117,83,653.228
118,87,653.01
119,86,637.321
