0,254.189,45
1,251.024,45.1605
2,227.688,45
3,307.592,44.8677
4,213.6,44.8109
5,239.71,44.832
6,251.205,44.6745
7,248.902,45
8,241.207,45.169
9,235.342,45
10,248.204,45.1642
11,239.002,45
12,218.497,44.8146
14,190.919,45
15,277.186,45
18,194.466,44.375
19,265.166,45.1528
20,157.686,44.7431
21,197.99,45
22,206.865,45.1916
23,208.828,44.8071
24,236.542,44.8279
25,182.538,45.4476
26,183.142,45
27,210.012,45.1929
28,217.789,44.8121
29,90.5097,45.4441
30,311.127,45
31,167.601,45
32,190.665,45
33,183.853,44.7821
34,202.941,45.1996
35,173.243,45.232
36,175.362,44.7699
37,123.746,45.3274
38,176.071,44.7735
39,208.598,44.8058
40,169.541,45
41,154.738,45
42,164.757,45
43,152.742,45
44,171.828,45
45,106.066,44.6255
46,183.142,44.7805
47,140.577,44.7031
48,136.015,44.6936
49,169.614,45
50,123.329,45
51,140.357,44.7178
52,129.418,45
53,126.574,45.3237
54,132.91,45.3097
55,95.9635,45
56,171.828,45
57,80.6598,45
58,118.596,45.3515
59,121.622,45.339
60,116.675,45
61,100.409,45
62,101.823,45
63,65.0538,45
64,96.1665,45
65,120.208,45
66,62.9365,45.6296
67,111.018,45
68,84.8528,45
69,77.0779,45
70,74.2496,45.5457
71,78.492,44.4838
72,69.2965,45
73,63.7024,45
74,62.9365,45
75,53.0377,45
76,55.1543,45
77,41.7253,45
78,55.1543,45
79,31.8277,45
80,31.8277,45
81,29,46.3972
82,29,45
83,18.3848,45
84,19.799,45
85,15.5563,45
86,11.3137,45
87,8.48528,45
88,6.40312,45
89,5.65685,45
